high,medium,low
0.00561763,0.027051065,0.9673313
0.0056368522,0.055769306,0.9385938
0.012401472,0.20560779,0.78199077
0.10484181,0.49756172,0.3975965
0.06887843,0.28405678,0.6470648
0.3282529,0.5202301,0.151517
0.11253519,0.52876264,0.35870218
0.008069899,0.07243884,0.9194913
0.047792032,0.40874738,0.54346055
0.024021516,0.17955503,0.79642344
0.055830933,0.48116034,0.46300873
0.16948834,0.24698325,0.5835284
0.009591932,0.03190701,0.9585011
0.008278006,0.05257314,0.93914884
0.21535058,0.5871764,0.19747303
0.10304067,0.4040445,0.49291477
0.0016162924,0.012765548,0.9856182
0.026820555,0.16841617,0.8047633
0.02539117,0.12325206,0.85135674
0.044274937,0.26034436,0.6953807
0.00486157,0.11240646,0.882732
0.001186716,0.016717361,0.98209596
0.055469483,0.5407044,0.4038261
0.049944706,0.2538464,0.69620883
0.098491125,0.3044662,0.5970427
0.74015194,0.12704645,0.1328016
0.020719843,0.14252785,0.83675236
0.14641985,0.5839043,0.26967585
0.06336302,0.32169393,0.6149431
0.012959753,0.19902863,0.7880116
0.086358994,0.46297878,0.45066223
0.05381397,0.389745,0.55644107
0.0007741579,0.008883779,0.990342
0.019782748,0.22697121,0.753246
0.0008136829,0.019583913,0.97960246
0.0064906566,0.17611402,0.8173953
0.05997148,0.5628181,0.3772104
0.06856352,0.38222829,0.5492082
0.022090895,0.2415686,0.7363405
0.5751905,0.2728041,0.15200539
0.035268072,0.30779943,0.65693253
0.2940304,0.5253827,0.18058689
0.10441066,0.48499078,0.41059855
0.00015504503,0.007316329,0.9925287
0.0392169,0.6066396,0.35414347
0.0011719333,0.021699356,0.97712874
0.0073691667,0.02224395,0.97038686
0.1481724,0.48377192,0.36805564
0.03247538,0.25311756,0.7144071
0.0817611,0.5142766,0.40396225
0.17959124,0.46089312,0.35951567
0.31466368,0.54579306,0.13954331
0.47263402,0.39123428,0.1361317
0.15701662,0.55897266,0.28401074
0.07872024,0.43177643,0.48950335
0.013904059,0.114017844,0.87207806
0.039840512,0.47426438,0.48589507
0.0013174409,0.027692782,0.97098976
0.13700542,0.14377125,0.7192233
0.30220908,0.4860378,0.21175317
0.0583826,0.19648346,0.74513394
0.40215474,0.2460034,0.3518418
0.038822398,0.4552598,0.5059178
0.6338009,0.3022036,0.06399553
0.33070084,0.4604507,0.2088484
0.07428016,0.3468711,0.5788488
0.13359231,0.40582508,0.46058258
0.13661474,0.36616895,0.4972163
0.17319153,0.32007486,0.50673366
0.026831456,0.40473068,0.5684379
0.13590483,0.5624834,0.30161178
0.02022013,0.21310128,0.76667863
0.03778782,0.24889511,0.7133171
0.07466043,0.33671582,0.58862376
0.0022192649,0.03693331,0.9608474
0.2696327,0.42880493,0.30156234
0.17429172,0.5694664,0.2562419
0.01311714,0.13377611,0.85310674
0.0052485247,0.0754777,0.9192738
0.13278599,0.3566756,0.5105384
0.019425714,0.21536843,0.76520586
0.0063430998,0.057365403,0.93629146
0.024099078,0.21289378,0.7630071
0.07395439,0.30940777,0.6166378
0.075301,0.5118637,0.41283533
0.010690309,0.11903707,0.8702726
0.31870413,0.45376474,0.2275311
0.016187716,0.17603956,0.8077727
0.042843577,0.26985022,0.6873062
0.04719023,0.36533856,0.5874712
0.012385436,0.17396496,0.8136496
0.08460326,0.4713478,0.44404897
0.0029273091,0.013836369,0.98323625
0.011592162,0.16567338,0.8227345
0.023249902,0.22543037,0.7513197
0.0036234069,0.02012293,0.9762537
0.3199171,0.34756598,0.33251688
0.0018038236,0.05092421,0.947272
0.07418443,0.2576323,0.6681833
0.012340576,0.16405779,0.8236016
0.19576786,0.4809628,0.32326934
0.32163233,0.48460335,0.19376433
0.14511049,0.6386489,0.21624054
0.08222322,0.5165081,0.40126866
0.0007771082,0.015230211,0.98399264
0.10853639,0.4241,0.46736363
0.12089119,0.45939672,0.41971204
0.12642603,0.5751422,0.2984318
0.017087832,0.11873631,0.86417586
0.39703837,0.4382151,0.16474654
0.09961023,0.4835686,0.41682112
0.06311002,0.48211783,0.45477214
0.04698564,0.24409707,0.70891726
0.028421601,0.12353487,0.8480435
0.03897541,0.24986821,0.71115637
0.04441943,0.1964378,0.75914276
0.059264112,0.22181542,0.71892047
0.0054729884,0.07713265,0.91739434
0.81860816,0.14043315,0.04095868
0.13843663,0.3252725,0.5362909
0.012950923,0.07618881,0.9108603
0.4019674,0.5094438,0.08858877
0.36930346,0.45577097,0.17492554
0.0022486052,0.033892673,0.9638587
0.18549985,0.44774628,0.36675388
0.008529228,0.07394252,0.9175283
0.0014314007,0.02098428,0.9775843
0.05545818,0.51414067,0.43040118
0.002198755,0.04001654,0.9577847
0.0069599194,0.09131701,0.9017231
0.0016404149,0.026994817,0.97136474
0.027532136,0.21186762,0.7606002
0.1630879,0.43584755,0.40106452
0.006575659,0.07608892,0.91733545
0.010401879,0.14263903,0.84695905
0.033248667,0.10604395,0.86070734
0.004043433,0.08961904,0.90633756
0.14000498,0.40918243,0.45081258
0.06137283,0.1839154,0.7547118
0.005324691,0.050778683,0.9438966
0.0011767494,0.017738957,0.9810843
0.016180713,0.05520157,0.9286177
0.007862505,0.14241217,0.8497253
0.07445885,0.43323466,0.49230647
0.014717603,0.31106055,0.6742218
0.28330424,0.42602575,0.29067004
0.009337814,0.053767677,0.93689454
0.08774275,0.46702152,0.44523567
0.0022039674,0.02106551,0.9767305
0.0010526842,0.016615132,0.98233217
0.014370762,0.043647893,0.9419814
0.023052473,0.072170004,0.9047775
0.0011471253,0.036876377,0.96197647
0.0010635143,0.022050489,0.976886
0.016806282,0.1205503,0.8626434
0.0034250014,0.040062796,0.95651215
0.060447842,0.44000733,0.49954486
0.3310379,0.38447854,0.28448358
0.003179878,0.030114608,0.9667055
0.052914705,0.36638603,0.5806992
0.0036352454,0.04696065,0.9494041
0.005126089,0.062610574,0.9322633
0.02036613,0.13966307,0.8399708
0.12329815,0.39422908,0.4824727
0.08378729,0.29976398,0.6164487
0.21656236,0.57648385,0.20695384
0.012166311,0.069018506,0.9188152
0.024800291,0.035108168,0.94009155
0.000968741,0.017999751,0.9810315
0.0052952934,0.113860115,0.8808446
0.0050987317,0.043467544,0.95143366
0.20538065,0.43420592,0.3604134
0.0026860284,0.021715837,0.9755981
0.0036092026,0.029337391,0.9670534
0.08365813,0.46339357,0.45294833
0.21540631,0.4902512,0.29434246
0.012736481,0.22614138,0.76112217
0.027526317,0.32965982,0.64281386
0.002933581,0.028690511,0.968376
0.0058540073,0.1296639,0.86448205
0.13157044,0.33756328,0.5308663
0.05680388,0.46874982,0.4744463
0.16506825,0.5006778,0.33425388
0.0051005753,0.1142619,0.8806375
0.07290418,0.2602657,0.6668301
0.06798771,0.35285887,0.5791535
0.010780263,0.22460233,0.76461744
0.0066055967,0.021381987,0.9720124
0.23905417,0.6010853,0.15986052
0.13509837,0.37386307,0.49103856
0.026983447,0.0920295,0.88098705
0.06928191,0.5403129,0.39040518
0.011659534,0.08579456,0.90254587
0.5332351,0.353551,0.11321396
0.074783094,0.4169029,0.508314
0.102842174,0.35503626,0.5421216
0.0010718199,0.013860339,0.98506784
0.3836813,0.38466692,0.23165178
0.14586252,0.6748554,0.17928208
0.06294681,0.42788064,0.50917256
0.059037503,0.38124648,0.559716
0.015765693,0.22244497,0.7617894
0.030946057,0.2286332,0.74042076
0.2449275,0.45966023,0.2954122
0.04705954,0.2437488,0.7091917
0.010860498,0.07687428,0.91226524
0.0022087705,0.010307427,0.98748386
0.058310654,0.41193008,0.5297592
0.015179915,0.14781319,0.8370069
0.028917339,0.13375658,0.83732605
0.22653192,0.41933542,0.35413265
0.0039022656,0.08784189,0.9082558
0.0009889045,0.019570611,0.97944045
0.009545889,0.11933096,0.8711232
0.052150164,0.39966163,0.5481882
0.13309161,0.46272346,0.404185
0.06126534,0.36061844,0.57811624
0.0036122997,0.040878825,0.9555088
0.02052923,0.16688639,0.81258434
0.05382019,0.45351672,0.4926631
0.0032920842,0.038865488,0.95784247
0.0030124814,0.06972891,0.9272586
0.044673726,0.28032073,0.67500556
0.070018716,0.22087592,0.7091054
0.073560536,0.4625693,0.46387014
0.016231727,0.14036521,0.84340304
0.00842801,0.29038492,0.70118713
0.025764786,0.17050849,0.8037268
0.12587547,0.44931313,0.42481145
0.39631188,0.5403264,0.06336174
0.106458254,0.4098386,0.4837032
0.0043761856,0.08174205,0.9138817
0.0015295506,0.028003268,0.9704672
0.011510714,0.092689864,0.8957994
0.012732894,0.09929603,0.8879711
0.06873393,0.283711,0.6475551
0.2657091,0.4780879,0.25620297
0.09970178,0.35463566,0.5456626
0.012496781,0.091740645,0.8957626
0.031868763,0.19034968,0.77778155
0.09836255,0.35948384,0.5421536
0.029714381,0.32054967,0.649736
0.006948579,0.083469555,0.9095819
0.21916394,0.5301178,0.2507182
0.15630692,0.42752463,0.41616845
0.23144042,0.40152457,0.367035
0.30003318,0.4002165,0.2997504
0.16614164,0.53217065,0.30168775
0.025070246,0.23290205,0.7420277
0.033588704,0.25572312,0.7106881
0.15009667,0.59099585,0.25890744
0.12884985,0.43497112,0.436179
0.52446014,0.4173953,0.058144584
0.1266723,0.35441232,0.51891536
0.06407073,0.22987719,0.7060521
0.02184364,0.0900876,0.8880688
0.008615507,0.08602186,0.9053626
0.034993675,0.23964068,0.7253656
0.19153361,0.39525795,0.4132084
0.0012919682,0.019978302,0.97872967
0.03054433,0.15020165,0.819254
0.00073076866,0.019869056,0.9794002
0.16752517,0.43302023,0.39945462
0.08363129,0.27617615,0.6401925
0.04751013,0.30699685,0.64549303
0.09765084,0.44856128,0.45378786
0.046078388,0.26486516,0.6890564
0.07841935,0.7479092,0.17367141
0.18240318,0.38689,0.43070683
0.0063134837,0.03605288,0.9576336
0.096577905,0.5330362,0.3703859
0.16906434,0.5054396,0.32549608
0.22844769,0.4933561,0.27819625
0.31792128,0.4728603,0.20921843
0.04361074,0.2611969,0.69519234
0.20405589,0.43213156,0.36381257
0.27811247,0.22546214,0.4964254
0.008768536,0.017664297,0.9735671
0.25395423,0.5468643,0.19918153
0.0020452242,0.028072855,0.96988195
0.2660945,0.54367816,0.19022734
0.014291367,0.13888669,0.84682196
0.34752703,0.52295774,0.12951523
0.10221997,0.37272072,0.5250593
0.005271667,0.05691012,0.9378182
0.07681895,0.21542974,0.7077513
0.011983911,0.066073544,0.9219426
0.002505583,0.05072957,0.9467648
0.009030728,0.077634655,0.91333467
0.036433417,0.31367043,0.64989614
0.37358153,0.47400331,0.15241513
0.007453369,0.083182484,0.90936416
0.18270493,0.43831512,0.3789799
0.00067816663,0.006142788,0.9931791
0.16818415,0.5847013,0.24711454
0.41671994,0.44641906,0.13686098
0.040389735,0.3144023,0.64520794
0.0008687419,0.027995033,0.9711363
0.04356593,0.49363935,0.46279475
0.01299475,0.18811281,0.79889244
0.018012427,0.23882468,0.7431629
0.024613883,0.13095683,0.8444293
0.012377439,0.11599562,0.8716269
0.057114057,0.26618713,0.67669886
0.047816537,0.5781161,0.37406734
0.027170105,0.24591759,0.7269123
0.046787284,0.33781236,0.6154003
0.0013647871,0.013283904,0.9853513
0.03589305,0.15672095,0.807386
0.0039985524,0.056193233,0.93980825
0.007286303,0.044007834,0.94870585
0.03414646,0.29230082,0.67355275
0.006164573,0.08808278,0.9057526
0.056569573,0.09685697,0.8465734
0.0063841953,0.02869977,0.9649161
0.0013741446,0.020295879,0.97832996
0.08174408,0.27814946,0.64010644
0.115501516,0.520268,0.36423045
0.050366096,0.26101995,0.68861395
0.0713083,0.292659,0.63603264
0.018523514,0.10241792,0.87905854
0.0075845667,0.15179159,0.84062386
0.116501324,0.5200203,0.36347833
0.061466273,0.36661825,0.57191545
0.0031013775,0.046084303,0.95081437
0.09060432,0.33235502,0.5770407
0.004842081,0.10561037,0.8895476
0.17872313,0.6098411,0.21143577
0.008297041,0.047938872,0.94376403
0.016374214,0.11885911,0.8647667
0.108372465,0.672806,0.21882151
0.0228924,0.1166707,0.8604369
0.11479653,0.32828805,0.55691546
0.07480325,0.20703845,0.7181583
0.028120931,0.14854978,0.82332927
0.38897496,0.490385,0.12064008
0.3860295,0.28324166,0.33072883
0.0039409543,0.06517471,0.9308843
0.425822,0.42342338,0.15075462
0.0064270697,0.10975167,0.88382125
0.00035551857,0.0061722635,0.9934722
0.10865318,0.37668952,0.51465726
0.046347007,0.37438828,0.5792647
0.020620534,0.20171218,0.7776672
0.022663118,0.19165576,0.7856811
0.86083126,0.12639667,0.012772091
0.00097183295,0.029495988,0.9695322
0.05126566,0.4331951,0.5155392
0.15890928,0.3251506,0.5159401
0.058790598,0.46708632,0.47412312
0.000545465,0.019378133,0.9800764
0.0018349789,0.09013218,0.90803283
0.0013022479,0.04522933,0.9534685
0.059881806,0.55335754,0.38676065
0.021632865,0.31701386,0.66135323
0.10105677,0.58338445,0.3155587
0.011958586,0.0865686,0.90147275
0.07629927,0.3588717,0.56482905
0.087413006,0.36886725,0.54371977
0.026709381,0.10983004,0.86346054
0.010773981,0.1909977,0.7982283
0.2706333,0.5329578,0.19640887
0.12589778,0.42198285,0.4521193
0.032747123,0.16751082,0.79974204
0.066083044,0.43733275,0.49658424
0.054370455,0.34432146,0.60130805
0.2192097,0.4545525,0.3262378
0.20409904,0.48032466,0.3155763
0.060624294,0.31968668,0.619689
0.0043111728,0.060541864,0.935147
0.008913028,0.09002995,0.90105706
0.0060771415,0.045743916,0.9481789
0.01570931,0.13409263,0.85019803
0.0009101135,0.00721206,0.9918778
0.03851596,0.19871305,0.76277095
0.00996717,0.07988544,0.91014737
0.07523903,0.50707155,0.41768938
0.16713026,0.24896076,0.583909
0.04865001,0.094956376,0.8563936
0.54897904,0.26346332,0.18755761
0.11321421,0.44646165,0.44032413
0.08040642,0.48293382,0.43665972
0.11036217,0.41912815,0.47050962
0.042119525,0.17982131,0.7780592
0.016122798,0.112767495,0.8711097
0.02718269,0.16434953,0.8084678
0.15858814,0.6222967,0.21911518
0.00086026173,0.021306075,0.9778336
0.15797468,0.60872096,0.23330438
0.00794879,0.06887861,0.9231726
0.24796611,0.5575057,0.19452816
0.0028423413,0.039002515,0.95815516
0.09747578,0.4364183,0.46610588
0.036170114,0.22066973,0.7431601
0.004242186,0.02991695,0.9658409
0.063226655,0.34209487,0.59467846
0.34120852,0.44698507,0.2118064
0.14935872,0.65795875,0.19268256
0.0011945264,0.026272468,0.97253305
0.03308688,0.42302868,0.54388446
0.1409597,0.5193549,0.33968544
0.0060456423,0.075008474,0.9189459
0.0851766,0.5460465,0.36877692
0.0023237623,0.116739295,0.8809369
0.019583441,0.26859838,0.7118182
0.003903117,0.036735624,0.95936126
0.039083432,0.19769922,0.76321733
0.06846775,0.3965552,0.534977
0.016120901,0.08109884,0.90278023
0.00036464244,0.007837236,0.99179816
0.0077046,0.054307982,0.9379874
0.029147672,0.1410584,0.8297939
0.104230516,0.3225532,0.5732163
0.00042980656,0.014593445,0.98497677
0.008231162,0.049731642,0.9420372
0.0039508985,0.036480803,0.95956826
0.07030796,0.5024629,0.4272291
0.011842104,0.1058661,0.8822918
0.018204674,0.21993648,0.7618589
0.2758889,0.5039616,0.22014949
0.019812375,0.15930171,0.82088596
0.020493926,0.27918646,0.70031965
0.002014187,0.05179801,0.94618785
0.09827334,0.4103543,0.49137238
0.0764892,0.4299902,0.49352056
0.006480017,0.12202044,0.8714995
0.026639836,0.05794139,0.91541874
0.20220852,0.17887297,0.61891854
0.03787819,0.30396688,0.6581549
0.4411179,0.395652,0.16323006
0.0037820053,0.1408651,0.85535294
0.0013276289,0.022108128,0.9765643
0.13457167,0.5698867,0.29554164
0.050705213,0.14970016,0.79959464
0.009082813,0.055265367,0.93565184
0.1393768,0.4402643,0.4203588
0.11363226,0.6554265,0.23094125
0.0007668503,0.027265787,0.97196734
0.07874001,0.51534957,0.40591043
0.0003376842,0.011549846,0.9881124
0.0029506355,0.028877249,0.9681721
0.19458799,0.49277145,0.31264052
0.38450882,0.30133012,0.3141611
0.51967585,0.37093076,0.10939335
0.11228702,0.4406585,0.44705448
0.1650971,0.62804645,0.2068564
0.00017210387,0.005018179,0.99480975
0.30040324,0.4890261,0.21057071
0.11915658,0.37386358,0.5069799
0.20354459,0.5927554,0.20370007
0.2265234,0.47092664,0.30255
0.010215543,0.08211583,0.9076686
0.019400246,0.1993096,0.7812901
0.0061219754,0.08029073,0.91358733
0.05794573,0.40061525,0.541439
0.0012529002,0.01778943,0.98095775
0.03258876,0.3358396,0.63157165
0.012407288,0.09890571,0.888687
0.04688298,0.48920742,0.46390957
0.036252785,0.47488728,0.48885995
0.029334817,0.26372838,0.7069368
0.033955473,0.109508656,0.85653585
0.082875416,0.38975087,0.52737373
0.06737107,0.20317212,0.7294568
0.08569924,0.3818117,0.532489
0.0015615413,0.014283782,0.9841547
0.016903047,0.20781738,0.7752796
0.4741222,0.46444052,0.061437238
0.0034830715,0.04565059,0.9508663
0.21776992,0.58249575,0.19973435
0.0101296455,0.11523094,0.8746394
0.051267326,0.31003144,0.6387012
0.009935951,0.11154447,0.87851954
0.041510172,0.2947966,0.66369325
0.021460334,0.1612548,0.8172849
0.07462212,0.37931168,0.54606616
0.07027935,0.29597,0.6337506
0.017198786,0.33286253,0.6499387
0.16374774,0.31202933,0.5242229
0.003202609,0.11519112,0.8816063
0.038998242,0.22351146,0.7374903
0.1404025,0.32068652,0.538911
0.027577706,0.107312344,0.86511
0.10376424,0.40154526,0.49469048
0.045243744,0.40133846,0.5534178
0.15493602,0.4880752,0.35698876
0.061561707,0.3348688,0.6035695
0.031839173,0.2575007,0.7106601
0.14736268,0.35841158,0.4942258
0.057504226,0.19272095,0.7497748
0.0016128632,0.029451998,0.96893513
0.31158563,0.45747462,0.2309398
0.1564597,0.57024693,0.27329335
0.15609953,0.48453802,0.35936242
0.03428079,0.2731622,0.69255704
0.093312204,0.64215857,0.26452923
0.0034130774,0.05427379,0.94231313
0.06538842,0.46493345,0.46967816
0.10780782,0.52511406,0.36707813
0.05946309,0.18458351,0.75595343
0.011285238,0.10386383,0.8848509
0.057124455,0.18604027,0.7568353
0.026767941,0.33788863,0.63534343
0.03740339,0.32360497,0.63899165
0.35371718,0.5534509,0.09283196
0.072684996,0.36464489,0.5626702
0.24730347,0.509428,0.2432685
0.0068261833,0.05482273,0.9383511
0.05082548,0.17386131,0.7753132
0.025755914,0.2609225,0.7133216
0.004624088,0.03490246,0.9604735
0.0033443451,0.033351444,0.9633042
0.08828928,0.31387997,0.5978308
0.0040013655,0.014774814,0.9812238
0.1651931,0.53616863,0.29863825
0.0018065957,0.039309863,0.9588836
0.008577101,0.09080775,0.90061516
0.0036403446,0.03144595,0.9649138
0.0040534437,0.033168796,0.9627778
0.008851516,0.18205273,0.8090957
0.035839673,0.45563993,0.50852036
0.25331077,0.37409514,0.3725941
0.033923905,0.37394214,0.592134
0.052184522,0.38638076,0.5614347
0.117389284,0.31945133,0.56315935
0.026483577,0.091322124,0.8821943
0.010517719,0.18816906,0.80131316
0.35270384,0.5005069,0.14678927
0.009058602,0.28738198,0.7035594
0.13015048,0.45742115,0.41242832
0.0045138244,0.03070313,0.964783
0.41831794,0.45457894,0.12710306
0.051278304,0.38487542,0.56384623
0.0066587,0.075482495,0.9178588
0.043614794,0.30235478,0.65403044
0.204319,0.41467908,0.38100186
0.09041274,0.4059813,0.50360596
0.752668,0.16894917,0.07838277
0.117548876,0.42905632,0.45339483
0.0032708924,0.05612725,0.9406018
0.0029595443,0.042646255,0.9543942
0.013984179,0.06133893,0.9246769
0.036136877,0.24352618,0.7203369
0.0025287957,0.030186389,0.9672848
0.016883573,0.3474261,0.63569033
0.08312211,0.31277493,0.60410297
0.026296154,0.25849095,0.7152129
0.004556802,0.072435856,0.9230073
0.31496015,0.4564581,0.22858176
0.00332016,0.040687922,0.95599186
0.2008248,0.3426636,0.45651165
0.09214096,0.32817432,0.5796847
0.2830732,0.43964604,0.2772808
0.060995203,0.21842591,0.7205789
0.25321698,0.50011533,0.24666768
0.15750208,0.4560939,0.38640404
0.1162338,0.46362603,0.42014024
0.018983165,0.18060629,0.8004105
0.009023218,0.049220167,0.94175667
0.056747,0.3482216,0.5950314
0.10588261,0.54649377,0.3476236
0.0055556926,0.08423663,0.9102077
0.06429507,0.70169014,0.2340148
0.38783115,0.44544533,0.16672353
0.14875786,0.35405418,0.4971879
0.0187815,0.23458497,0.74663347
0.039223693,0.33159712,0.6291792
0.5949666,0.31825504,0.0867784
0.07889127,0.47304302,0.4480657
0.09586384,0.4990896,0.4050466
0.10659553,0.45506504,0.43833947
0.02616681,0.12735584,0.8464773
0.061208732,0.28405195,0.65473926
0.0036609948,0.013801634,0.9825373
0.00025345632,0.005023322,0.9947232
0.07420958,0.50476086,0.42102954
0.0642905,0.52022094,0.41548854
0.026383495,0.18528791,0.7883285
0.0067857835,0.07971303,0.91350114
0.25245857,0.54162174,0.20591968
0.044010293,0.15432379,0.8016659
0.14926931,0.6364048,0.21432585
0.033695403,0.15755168,0.80875295
0.0028396875,0.1010938,0.8960665
0.101453625,0.45897195,0.43957448
0.01483423,0.15459241,0.8305733
0.11431116,0.3695447,0.51614416
0.10277647,0.31772786,0.57949567
0.21746515,0.4326932,0.34984165
0.088360935,0.403754,0.50788504
0.07267111,0.4487821,0.47854683
0.32184517,0.44155657,0.23659824
0.0007954013,0.0497222,0.94948244
0.37181145,0.40641668,0.22177191
0.20070389,0.54455376,0.25474235
0.13926743,0.44363132,0.41710126
0.09705119,0.36984575,0.53310305
0.0020785609,0.007605373,0.9903161
0.015882906,0.14105742,0.84305966
0.04498674,0.3759163,0.579097
0.0049846973,0.043814648,0.95120066
0.0072330926,0.09868806,0.89407885
0.17347251,0.46567795,0.3608496
0.1495039,0.60043466,0.25006145
0.021232333,0.24487993,0.7338878
0.00026908022,0.016833112,0.98289776
0.07836399,0.41443548,0.50720054
0.0902227,0.49585107,0.41392618
0.21922888,0.5551227,0.22564843
0.008798243,0.13189997,0.8593018
0.027771952,0.12808357,0.84414446
0.043997686,0.38478076,0.5712216
0.012895353,0.1545843,0.8325203
0.08781009,0.450875,0.46131483
0.04115743,0.27046916,0.6883734
0.001205878,0.014241966,0.98455215
0.017543769,0.14665055,0.83580565
0.038360924,0.21257077,0.74906826
0.055349812,0.28867996,0.6559703
0.057566386,0.17700072,0.7654329
0.26154357,0.4632348,0.27522156
0.015041836,0.15439701,0.83056116
0.023465265,0.26998195,0.7065528
0.027625466,0.27792996,0.69444454
0.059756976,0.39950487,0.5407382
0.055534538,0.49624872,0.4482167
0.13011666,0.4106404,0.459243
0.2702482,0.3891132,0.34063864
0.15234536,0.48639527,0.3612594
0.075706095,0.3015432,0.6227507
0.004195997,0.05394064,0.94186336
0.06765249,0.21224645,0.72010106
0.054425795,0.38673016,0.55884403
0.1372934,0.40812987,0.45457673
0.17970887,0.47549862,0.34479252
0.12921242,0.44650617,0.4242814
0.20164114,0.49342448,0.30493435
0.026742911,0.25329104,0.71996605
0.021732545,0.25791875,0.7203487
0.19591014,0.6101453,0.19394456
0.019961318,0.14202376,0.8380149
0.0042323126,0.031114234,0.96465343
0.0025838602,0.030839493,0.9665766
0.048854277,0.7526146,0.19853112
0.0013386599,0.014163764,0.9844976
0.052940615,0.12448681,0.8225725
0.26424366,0.52165014,0.21410619
0.10014141,0.4537743,0.44608432
0.14147446,0.43179235,0.42673317
0.08859196,0.22629762,0.68511045
0.016189802,0.050265424,0.93354475
0.18158838,0.36864382,0.44976783
0.03506047,0.16922656,0.79571295
0.055125758,0.30132326,0.643551
0.33852682,0.51640725,0.14506592
0.11293398,0.51800597,0.36906007
0.07988938,0.47693086,0.4431798
0.20442772,0.45419857,0.34137368
0.024886644,0.1823324,0.79278094
0.18264854,0.48477778,0.3325737
0.039915938,0.3962284,0.5638557
0.20168811,0.576262,0.22204988
0.07649124,0.392049,0.5314598
0.06881078,0.22087008,0.71031916
0.14796597,0.47715196,0.37488207
0.10950513,0.537441,0.3530538
0.10303729,0.46550155,0.43146113
0.057627555,0.4789312,0.46344125
0.019897925,0.22485197,0.75525016
0.0028686556,0.013250078,0.98388124
0.026100514,0.09570358,0.8781959
0.105937675,0.5657678,0.32829455
0.03068782,0.07457417,0.894738
0.0019086032,0.018690294,0.9794012
0.07512837,0.33235464,0.59251696
0.010346657,0.053743996,0.93590933
0.041630957,0.28138086,0.6769882
0.04232683,0.4290228,0.5286504
0.0006805054,0.019193985,0.9801255
0.01940683,0.14624871,0.8343444
0.35951236,0.5039014,0.13658622
0.0018443073,0.02180697,0.97634876
0.015900854,0.14201692,0.8420822
0.00010242551,0.0027507446,0.9971468
0.13043147,0.43600985,0.4335587
0.038610835,0.27816206,0.68322706
0.021472571,0.2328434,0.7456841
0.12975729,0.5621936,0.30804917
0.012626765,0.102148764,0.8852244
0.14745702,0.32978147,0.5227615
0.061720543,0.47145584,0.46682364
0.07606275,0.5182953,0.405642
0.3194476,0.50940406,0.17114836
0.052007418,0.3363774,0.6116152
0.08967939,0.40035576,0.5099648
0.6702578,0.23049739,0.099244826
0.009617288,0.072371684,0.91801107
0.035816886,0.2717934,0.6923897
0.4111386,0.3705512,0.21831024
0.012547948,0.1287733,0.85867876
0.0028888986,0.06408817,0.933023
0.24079488,0.4895194,0.2696857
0.00063327665,0.0068782717,0.9924885
0.2350656,0.57148457,0.19344987
0.06631631,0.449667,0.48401672
0.1352619,0.5771649,0.2875732
0.025679981,0.2712167,0.7031033
0.17841311,0.4314757,0.3901112
0.023484204,0.23923875,0.7372771
0.042267088,0.24403411,0.7136988
0.001259801,0.014536559,0.9842037
0.34579065,0.36931023,0.2848991
0.024093185,0.48766434,0.4882425
0.021016594,0.15601827,0.82296515
0.00869474,0.083106466,0.9081988
0.021632068,0.17043388,0.80793405
0.0036617185,0.042008173,0.9543301
0.016771777,0.06618181,0.9170464
0.10878421,0.5556584,0.3355574
0.02335771,0.2888731,0.6877692
0.133274,0.4861916,0.38053438
0.003022175,0.028331056,0.96864676
0.03810917,0.2504872,0.7114036
0.0045901756,0.042775474,0.9526343
0.025054349,0.49080074,0.48414496
0.0049558,0.08138348,0.91366076
0.009886638,0.14776714,0.8423462
0.12625487,0.37802225,0.4957229
0.02363419,0.1380766,0.83828926
0.00048780476,0.0071354522,0.9923767
0.23224184,0.58094215,0.18681607
0.35309976,0.46844047,0.1784598
0.007191833,0.11470813,0.87810004
0.10236378,0.5192867,0.37834954
0.20227672,0.47568187,0.3220414
0.011494943,0.11166049,0.8768446
0.00041308126,0.0063985623,0.9931884
0.012205159,0.25438377,0.733411
0.05025651,0.50864005,0.4411035
0.0024562778,0.116575524,0.88096815
0.08163113,0.46999636,0.44837254
0.00032818047,0.009382365,0.99028945
0.11993251,0.49899566,0.38107178
0.061904557,0.36815217,0.56994325
0.027849829,0.406387,0.5657632
0.55303466,0.3262439,0.12072145
0.35324597,0.37620646,0.27054763
0.14973146,0.58140445,0.2688641
0.034129035,0.24649249,0.71937853
0.19858053,0.4724234,0.3289961
0.097927555,0.34189767,0.56017476
0.009206228,0.11252946,0.8782643
0.34612507,0.5202872,0.13358773
0.0018693727,0.00959931,0.98853135
0.20335472,0.55350137,0.24314392
0.3855548,0.094868965,0.51957625
0.0021910088,0.02392886,0.9738801
0.08617252,0.27327204,0.64055544
0.06566957,0.45526496,0.47906554
0.0023534643,0.030589797,0.96705675
0.08210481,0.3178587,0.6000365
0.15876722,0.32638246,0.5148503
0.00576481,0.09230287,0.9019323
0.056264274,0.21217868,0.731557
0.0013750349,0.021761805,0.97686315
0.03173116,0.2885365,0.6797323
0.021140443,0.21263953,0.7662201
0.006468478,0.09924389,0.8942877
0.0013553887,0.0031214335,0.9955232
0.0035294162,0.020632925,0.97583765
0.02132429,0.13184969,0.846826
0.016191475,0.21650939,0.7672991
0.14380977,0.4715696,0.3846207
